hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,FRA,A,A,Check-Out,10/16/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,FRA,A,A,Check-Out,10/16/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/16/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/16/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,FRA,A,A,Check-Out,10/16/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/16/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,FRA,A,A,Check-Out,10/16/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,USA,E,F,Check-Out,10/16/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/16/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,GBR,E,E,Check-Out,10/17/2016,Desired,Single
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/17/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,KOR,A,A,Check-Out,10/17/2016,Desired,Single
City Hotel,0,2016,October,2,2,0,BRA,F,F,Check-Out,10/17/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,USA,G,G,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,USA,F,F,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,SWE,E,E,Check-Out,10/17/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,PRT,A,D,Check-Out,10/17/2016,Un-Desired,Single
City Hotel,0,2016,October,1,2,0,DEU,F,G,Check-Out,10/17/2016,Un-Desired,Family
City Hotel,0,2016,October,1,0,0,PRT,A,D,Check-Out,10/17/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,D,Check-Out,10/17/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,ESP,D,D,Check-Out,10/17/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,PRT,D,E,Check-Out,10/17/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,D,Check-Out,10/17/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,BRA,A,A,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,D,Check-Out,10/17/2016,Un-Desired,Couple
City Hotel,0,2016,October,3,0,0,PRT,A,D,Check-Out,10/17/2016,Un-Desired,Family
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,PRT,D,E,Check-Out,10/17/2016,Un-Desired,Family
City Hotel,0,2016,October,1,2,0,DEU,F,F,Check-Out,10/17/2016,Desired,Family
City Hotel,0,2016,October,3,0,0,GBR,D,D,Check-Out,10/17/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,D,E,Check-Out,10/17/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/17/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,USA,A,A,Check-Out,10/17/2016,Desired,Single
City Hotel,0,2016,October,0,0,0,USA,D,D,Check-Out,10/17/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,USA,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,ITA,D,D,Check-Out,10/18/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,ESP,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,B,Check-Out,10/18/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,ESP,A,A,Check-Out,10/18/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,NLD,D,D,Check-Out,10/18/2016,Desired,Family
City Hotel,0,2016,October,1,0,0,ITA,A,D,Check-Out,10/18/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/18/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,GBR,D,D,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,BEL,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,D,D,Check-Out,10/18/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,BEL,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/18/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,B,Check-Out,10/18/2016,Un-Desired,Couple
City Hotel,0,2016,October,1,0,0,ESP,A,A,Check-Out,10/18/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/18/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/19/2016,Desired,Family
City Hotel,0,2016,October,3,0,0,CHE,D,D,Check-Out,10/19/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,FRA,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,AUT,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,ESP,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,ESP,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,D,Check-Out,10/19/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,ISR,B,B,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,ISR,B,B,Check-Out,10/19/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,ESP,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,USA,D,D,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,B,Check-Out,10/19/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,SWE,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,LUX,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,B,Check-Out,10/19/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,B,Check-Out,10/19/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/19/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,B,Check-Out,10/19/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,ESP,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,0,1,ESP,D,D,Check-Out,10/19/2016,Desired,Family
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,C,Check-Out,10/19/2016,Un-Desired,Couple
City Hotel,0,2016,October,3,0,0,GBR,D,D,Check-Out,10/19/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/19/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,AUS,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/19/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/19/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,BGR,A,K,Check-Out,10/19/2016,Un-Desired,Couple
City Hotel,0,2016,October,1,0,0,USA,D,D,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,JOR,A,A,Check-Out,10/19/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,FIN,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,D,Check-Out,10/20/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,USA,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,FIN,D,D,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHN,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,LUX,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,LUX,A,B,Check-Out,10/29/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/29/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/29/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/29/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,DEU,A,D,Check-Out,10/29/2016,Un-Desired,Single
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,DEU,A,B,Check-Out,10/29/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,0,0,0,DEU,A,K,Check-Out,10/29/2016,Un-Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/29/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/29/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/20/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,ISR,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,ISR,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,B,A,Check-Out,10/20/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/20/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/20/2016,Desired,Family
City Hotel,0,2016,October,1,0,0,BEL,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,BEL,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,BEL,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,BEL,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,ESP,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,ISR,A,A,Check-Out,10/20/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,11/2/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,D,D,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,NLD,D,D,Check-Out,10/20/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,CHN,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,ITA,D,D,Check-Out,10/20/2016,Desired,Family
City Hotel,0,2016,October,3,0,0,NLD,D,D,Check-Out,10/20/2016,Desired,Family
City Hotel,0,2016,October,0,2,0,DEU,B,A,Check-Out,10/20/2016,Un-Desired,Family
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,FIN,D,D,Check-Out,10/20/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHN,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/20/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,NLD,F,F,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,D,Check-Out,10/21/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,D,Check-Out,10/21/2016,Un-Desired,Couple
City Hotel,0,2016,October,3,0,0,CHE,D,D,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,1,0,GBR,A,D,Check-Out,10/21/2016,Un-Desired,Family
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,CHE,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,AUT,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,November,1,0,0,PRT,A,A,Check-Out,11/29/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHE,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,LUX,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,BEL,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DNK,G,G,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,PRT,D,D,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,ESP,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,1,PRT,A,A,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,D,Check-Out,10/21/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,LUX,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,1,2,0,CHE,E,E,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,CHE,D,D,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,1,0,0,IRL,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,B,Check-Out,10/21/2016,Un-Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,2,1,0,DEU,F,F,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,3,0,0,CHE,F,F,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,2,0,FIN,F,F,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,4,0,0,CHE,G,G,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,PRT,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,CHE,D,D,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,1,0,0,PRT,A,K,Check-Out,10/21/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,CHE,D,D,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,GBR,A,B,Check-Out,10/21/2016,Un-Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,CHE,D,D,Check-Out,10/21/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/21/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,IRL,A,A,Check-Out,10/21/2016,Desired,Single
City Hotel,0,2016,October,1,1,0,FIN,A,A,Check-Out,10/22/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,SVK,A,A,Check-Out,10/22/2016,Desired,Single
